sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,log_revenue,profit_per_employee,late_payment_rate,debt_profit_ratio,marketing_efficiency,funding_request_ratio,customer_retention_rate,invoice_completion_rate,liquidity_ratio,payroll_to_revenue,marketing_conversion_rate,profitability,financial_health,payment_behavior,operational_efficiency,marketing_roi,business_maturity,customer_base_size,funding_size_category
371,SME_371,50307.50400875323,0.1390871275444332,0.0386667461047087,2021.493361509186,6079.367476676345,80,22,23,beauty,0,0.0,0,9,153563.29601063253,0.0493529840367756,18,growth,1,1,1,1,1,0,4,1,209176.79634452416,17784.05331028763,0.0887738961181004,0.021130602151885,0.2055823351669524,25378.08329334991,20061.19303497613,7,4,20,26915.830216077207,2942,87423,225,high,4404,2335,300,physical,32,male,phd,self-employed,Nairobi,1,low,45.9,10.825929407578204,628.8438001094154,0.8695652173913043,0.27800377207701055,8.275121417114413,3.052492844485255,0.1284796573875803,0.36363636363636365,0.9032305860457688,4.15796411422297,0.07647858599592114,Thin Margin,Stable,Occasional,Lean,Moderate ROI,Mature,Large,Medium
372,SME_372,63093.42532395896,0.1116198892456579,0.2180937301774918,0.0,27802.86675957308,39,8,21,retail,1,460807.7307280433,1,0,274276.4551497145,0.1331344638856651,25,startup,0,1,1,1,1,1,1,1,479189.0351992379,27135.843483919805,0.0813889894392456,0.0333442657153122,0.095573822640894,103833.98046288652,3737.607604605968,15,19,42,23047.26136661992,4183,82503,335,medium,2119,2119,741,physical,26,female,master,self-employed,Mombasa,0,high,50.1,11.052387697938059,1617.7801365117682,2.0,1.953896672460422,2.269313659974817,4.347147959417593,0.3496932515337423,0.5588235294117647,1.7049571728774646,7.594912350039611,0.08008606263447286,Thin Margin,Manageable,Occasional,Lean,Low ROI,Mature,Large,Medium
373,SME_373,117123.94740384092,0.1612012758096951,0.1361818199477149,0.0,16348.881162136964,34,36,21,agriculture,1,32738.135703785803,0,1,465023.2167708566,0.2190163194475509,25,growth,0,1,1,1,1,1,4,1,119674.43050050136,42957.38056960295,0.0924236935524067,0.0379141250129203,0.1067293400572981,136272.71969709866,2164.628135920686,4,13,9,10967.963332078096,4192,3608,31,high,2392,921,921,mobile,40,male,master,self-employed,Kisumu,1,medium,59.7,11.670996570480566,3444.8219824659095,0.42857142857142855,0.8447936858048398,7.164034421822884,3.9703512994440517,1.0,0.7647058823529411,1.1819730371252792,1.0217759318499267,0.0073950381679389315,Healthy Margin,Stable,Reliable,Lean,Moderate ROI,Mature,Large,Medium
374,SME_374,82961.48050976986,0.1851247915317281,0.3203007521838436,20163.76861597654,22124.56568340187,15,7,6,retail,0,0.0,0,8,384281.9719410048,0.2453320499751532,31,growth,1,1,1,1,1,1,3,1,172389.67686284997,38686.87723506477,0.0634859950102007,0.025141307822852,0.2409003621829117,162421.88916728334,11283.659531110558,4,11,41,3941.906166193382,4845,14591,199,medium,2046,2046,2046,online,58,male,none,employed,Eldoret,1,low,38.9,11.32614374252596,5530.76536731799,6.833333333333333,1.7301883207195834,3.749745043447728,4.632052966988099,1.0,0.7333333333333333,2.093809652757314,2.0779484141745606,0.04107327141382869,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Mature,Large,Medium
375,SME_375,206624.3906342685,0.2282179171131722,0.449167106326336,0.0,32347.33541686527,6,13,24,retail,1,21175.75373693531,0,6,892836.893576505,0.1177701887760645,6,growth,0,1,0,1,1,1,3,1,497359.8836176528,8760.899261980037,0.1027687308141165,0.0395435948969437,0.2124788100297735,85581.42886052278,3549.4145410174465,8,3,24,23572.281532593915,523,8285,169,medium,4669,221,221,online,32,female,highschool,self-employed,Mombasa,1,low,47.9,12.238662725668512,34437.39843904475,1.0,1.9681500559116756,6.387678860452245,4.321062440091372,1.0,0.2727272727272727,0.4313665154822141,2.407072476249888,0.3231357552581262,Healthy Margin,Manageable,Occasional,Lean,Moderate ROI,Mature,Large,Large
376,SME_376,38758.55764310765,0.2513949460925048,0.3969009280671827,15486.55201033775,24706.28705706353,66,6,15,manufacturing,0,0.0,0,9,619867.2212182103,0.384056737513811,26,startup,1,1,1,0,1,1,3,1,266279.2155135828,29577.080486357725,0.092732825424097,0.0256666364103713,0.0738252541723183,29089.335377640236,19185.33929915853,12,40,31,43419.8815747104,2318,34252,121,medium,1426,1426,1426,physical,55,male,master,self-employed,Mombasa,1,low,39.9,10.565132653223056,587.2508733804189,2.066666666666667,1.578794380063379,1.5687730638597341,15.99304150907793,1.0,0.7692307692307693,1.2455229918852089,6.870204458212977,0.05220017256255392,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Mature,Medium,Large
377,SME_377,78483.88644903908,0.124816194794764,0.0,5097.431426332422,31013.940855042143,88,6,21,agriculture,0,0.0,0,1,878621.4629626062,0.2480943638275536,8,startup,1,1,1,1,1,1,4,1,168010.29800511815,44255.78540578944,0.0654836011579592,0.0206221963404457,0.1513258951051699,76335.9969135652,19828.39564036346,14,49,32,2967.3237711474844,4795,4126,463,low,1836,379,379,online,31,female,master,employed,Other,0,low,51.2,11.27066135592275,891.8623460118077,1.5238095238095237,0.0,2.5306002489612487,11.194928063776633,1.0,0.7777777777777778,1.225275619045316,2.140697990462158,0.09655891553701773,Thin Margin,Stable,Occasional,Lean,Low ROI,Mature,Medium,Large
378,SME_378,53941.97189416617,0.0571766619742573,0.6063104479391821,0.0,27210.000105681396,56,8,19,tech,0,0.0,0,6,536498.5384192469,0.277665224319244,8,mature,0,1,1,1,1,1,2,1,327172.7612805681,30969.9607309574,0.0779247485728261,0.024467972363834,0.1494623910322989,88798.39352419003,48634.89862915903,7,9,48,49454.74722872106,4679,74335,422,medium,916,916,916,online,27,male,highschool,self-employed,Mombasa,0,medium,40.5,10.895682691471233,963.2494981101102,2.526315789473684,10.604159581966533,1.9824318884476295,9.94584587066735,1.0,0.5625,2.547798816531816,6.065272547367736,0.09019021158367173,Thin Margin,Risky,Problematic,Lean,Low ROI,Mature,Medium,Large
379,SME_379,213242.4079084163,0.1210574387213706,0.3442919910931302,11612.25442775049,36989.81859680496,49,2,6,tech,1,223712.07895871496,0,3,108073.06127555316,0.2717989141308295,16,mature,1,1,1,1,1,1,1,1,246214.52046712497,7922.190019840165,0.1002743831782891,0.037609849075472,0.2293298809231679,151446.74669856764,16005.494221504718,11,38,49,47349.58952843092,4122,94780,421,high,856,856,419,mobile,55,male,bachelor,employed,Nairobi,1,low,50.8,12.270189552371628,4351.885875681965,8.166666666666666,2.8440382906626898,5.764894665550898,0.5068084830573127,0.4894859813084112,0.7755102040816326,0.7852670702911497,1.1546226798042423,0.10213488597768074,Thin Margin,Manageable,Problematic,Lean,Moderate ROI,Mature,Medium,Medium
380,SME_380,38374.79992997788,0.168219635460802,0.1835251289260499,3322.1853135825827,35296.830885581,92,13,12,tech,0,0.0,0,9,474021.7000851061,0.0436692595822593,16,growth,1,1,1,1,1,1,3,1,436238.6569016417,42040.414142178335,0.097625947138611,0.0390592857809472,0.2332409554464353,8857.275831920846,30347.77255244603,19,29,23,32036.90753510407,3172,99228,191,high,4404,1337,1337,online,42,male,highschool,self-employed,Mombasa,1,low,45.4,10.5551823297531,417.11739054323783,1.9166666666666667,1.0909851779390782,1.0872024192306242,12.35242140545485,1.0,0.6041666666666666,1.0216352516730756,11.367841857094813,0.06021437578814628,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Large,Medium
381,SME_381,38090.79718452848,0.0825368751652572,0.3235691878486411,65298.00514042378,26709.49459043096,1,16,14,services,0,0.0,0,1,825591.8959055176,0.1885229932855487,8,startup,1,1,1,1,1,1,2,1,53590.614515411,45804.63639098273,0.0893636844056494,0.0459437527485589,0.1651343523507686,80230.57549838908,41122.361456183775,8,36,20,45710.53964410452,692,10223,3,medium,573,573,573,mobile,53,male,highschool,self-employed,Mombasa,0,medium,46.0,10.547754240941064,38090.79718452848,1.4285714285714286,3.9202984993166208,1.4261144873244822,21.674313926956938,1.0,0.8181818181818182,3.1858859862314293,1.4069176409145399,0.004335260115606936,Thin Margin,Risky,Occasional,Lean,Low ROI,Mature,Medium,Large
382,SME_382,40507.72573946163,0.0829994359573469,0.3264284733754038,0.0,33945.151042985344,65,49,18,agriculture,1,421037.2762895449,1,3,210221.69182376596,0.198376269803729,25,mature,0,0,1,1,1,1,4,1,498549.4739155532,22513.502775631496,0.1185312542251578,0.0218717737232375,0.0998042608838592,92337.30517006798,26138.120474497864,14,46,25,27676.39634984746,3066,38817,226,low,1628,527,527,mobile,42,female,highschool,self-employed,Other,0,high,43.7,10.609272680245613,623.195780607102,1.3888888888888888,3.93289989998431,1.1933287817210176,5.189669081297574,1.0,0.7666666666666667,2.9247612271935077,12.307515784078653,0.07371167645140247,Thin Margin,Risky,Occasional,Lean,Low ROI,Mature,Medium,Medium
383,SME_383,31657.455326461702,0.174065151708492,0.1999726924572654,1376.4233679449192,43677.98011363064,28,43,12,services,0,0.0,0,4,109389.99317759676,0.1745640745827687,22,growth,1,1,1,1,1,1,1,1,79840.5986143396,18956.159394027825,0.0592275817583042,0.0485887315214713,0.1287401769437545,112272.54118171308,35131.999391896665,14,25,16,20229.20423954468,550,73234,123,high,382,382,382,physical,57,female,master,employed,Nairobi,1,medium,60.5,10.362760542808932,1130.6234045164895,1.3333333333333333,1.1488381821087368,0.7247921090696756,3.4554259667914717,1.0,0.6410256410256411,4.65623465479229,2.522015676591756,0.22363636363636363,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Small,Medium
384,SME_384,41372.27058491469,0.1465943353900684,0.3296875001013113,2465.676903271248,21613.564389408428,20,21,24,manufacturing,1,371010.60921239736,0,3,342846.04357149487,0.2207458013598411,19,growth,1,1,1,1,1,1,2,1,291705.65887461253,29450.77851418213,0.0841795338309671,0.0356577181408516,0.0594913359066501,194149.9011960576,48745.05329003197,12,44,18,28584.52369425415,2322,71641,219,medium,3497,1196,1196,online,48,female,bachelor,self-employed,Nairobi,0,low,32.5,10.63039031325387,2068.6135292457343,0.75,2.2489784426120965,1.9141808282760095,8.286855875309504,1.0,0.7857142857142857,5.870960212047313,7.05075294999582,0.09431524547803617,Thin Margin,Manageable,Occasional,Lean,Low ROI,Mature,Large,Medium
385,SME_385,38837.45182126961,0.152295789678811,0.2088791568569539,5762.801665447527,20638.15363743968,48,45,24,transport,0,0.0,0,2,401119.8740273368,0.0,22,growth,1,1,1,0,1,1,4,1,363829.9954693631,49283.96340108107,0.0936824354452852,0.0273676442147528,0.0721055330050347,149417.4021581379,16883.463881741856,14,45,2,43827.79606238302,4724,43667,190,high,756,756,756,physical,43,female,none,self-employed,Mombasa,1,low,46.8,10.567166061190362,809.1135796097836,0.08333333333333333,1.3715359912278349,1.881827827408678,10.328171783084404,1.0,0.7627118644067796,4.281971608363963,9.368019229060465,0.04022015241320914,Healthy Margin,Manageable,Reliable,Lean,Low ROI,Mature,Medium,Medium
386,SME_386,53139.86222652634,0.0969053265709951,0.2393457010964965,19969.08747661749,38212.281042619004,72,25,15,tech,1,472754.8705549693,0,5,320132.5228777863,0.2128085888209964,8,startup,1,1,1,1,1,1,4,1,297423.5903357114,42685.8915500784,0.1195818162176458,0.0309624540463497,0.2849541080116781,48373.70603484638,4636.318243569811,4,3,12,47876.03984891196,13,80845,234,medium,3631,1103,1103,online,41,male,none,employed,Eldoret,0,low,62.5,10.880701444747213,738.053642035088,0.8,2.4698921056846785,1.3906487855895928,6.024338593749357,1.0,0.42857142857142855,0.9975566751084775,5.59699588734055,18.0,Thin Margin,Manageable,Occasional,Lean,Low ROI,Mature,Large,Medium
387,SME_387,58189.96127757024,0.1338719500055963,0.1970581296367373,2873.8335499447608,29127.691852099702,65,27,19,tech,0,0.0,0,0,152535.96991206487,0.1696684525674868,30,growth,1,0,1,1,0,1,2,1,185348.1916043418,41497.51065219088,0.0879813346170338,0.0216703201005506,0.134714266775365,128564.150383506,22085.41788595416,9,5,1,41904.36984439023,3398,9450,316,high,1696,929,929,online,31,female,none,self-employed,Eldoret,0,low,44.0,10.971485317149433,895.2301735010806,0.05263157894736842,1.4719896858789285,1.9977539440144672,2.6213451008234476,1.0,0.35714285714285715,2.5889271097956406,3.1852262406606147,0.09299587992937022,Thin Margin,Manageable,Reliable,Lean,Low ROI,Mature,Medium,Medium
388,SME_388,163694.38202696384,0.0853036799012186,0.0850993065390521,0.0,3550.3390111294275,90,44,8,services,0,0.0,0,7,265823.06252728024,0.0,15,mature,0,1,1,0,1,1,2,1,434944.7461335989,13691.458239902217,0.0809659311964648,0.023302747770891,0.1351750023655335,72494.97004945789,27491.04522329687,11,14,40,8984.084894068512,1953,53532,489,low,4235,86,86,online,35,male,phd,self-employed,Nairobi,1,low,48.3,12.005762552985532,1818.826466966265,5.0,0.9976041671074077,46.10669051992578,1.6238985066909242,1.0,0.56,0.6108090823561984,2.657053594313057,0.250384024577573,Thin Margin,Stable,Problematic,Lean,High ROI,Mature,Large,Medium
389,SME_389,82487.89966298008,0.212313888778735,0.3218754705323076,0.0,44605.60078455407,51,13,9,services,0,0.0,0,4,688636.7565100681,0.2422422822177636,31,startup,0,1,1,1,1,1,3,1,243690.36383764195,45282.44189440508,0.1145604295346112,0.046472043331216,0.1432089254936288,163225.84193341833,29419.33451563051,16,44,44,29586.871064378924,2775,20819,333,low,2875,647,647,mobile,20,female,phd,employed,Eldoret,1,low,49.3,11.320419013730536,1617.409797313335,4.888888888888889,1.5160358673838492,1.8492722485994137,8.348336656935427,1.0,0.7333333333333333,2.3354355879606237,2.9542558949044047,0.12,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Mature,Large,Large
390,SME_390,40765.03887406975,0.2224674534306626,0.3877949154774507,0.0,1539.1551118820068,43,8,5,retail,1,460155.2471922158,0,7,398209.9459673007,0.0818803725493621,22,growth,0,1,1,1,1,1,1,1,185315.60396145197,30017.55798325879,0.0854468128354191,0.0231772411520687,0.1556358718955748,38358.5966055438,37189.567619814654,8,44,31,22237.774020316243,1660,86552,388,low,1573,1573,396,online,49,female,none,self-employed,Nairobi,0,low,60.5,10.615604633233707,948.0241598620872,6.2,1.7431534792945182,26.485335077258178,9.768418158447977,0.2517482517482518,0.8461538461538461,1.853258731305023,4.545944492630656,0.23373493975903614,Healthy Margin,Manageable,Problematic,Lean,High ROI,Growth,Medium,Medium
391,SME_391,37583.65681406651,0.0207668496433334,0.3772325394114558,161.9377514257442,37419.81781048716,49,25,5,agriculture,1,292438.299783342,0,9,639898.4557261846,0.1619478754412511,19,growth,1,1,1,0,1,1,1,1,395750.16549043416,46259.53948224977,0.1157459311330705,0.021675187690702,0.1709562988673879,33178.10210992053,45006.16601069568,4,17,32,24063.233099376423,4888,90344,193,low,1333,695,695,online,55,male,bachelor,self-employed,Nairobi,0,medium,45.6,10.534351182641759,767.0134043687043,6.4,18.165130768043838,1.0043784019582649,17.02597644747247,1.0,0.8095238095238095,2.0802730428124288,10.529847253775369,0.039484451718494275,Thin Margin,Risky,Problematic,Lean,Low ROI,Growth,Medium,Large
392,SME_392,62887.97276022854,0.0849342397865313,0.4229887878952851,2963.996481964756,37939.70713521564,25,1,6,tech,0,0.0,0,3,545577.7043203578,0.1745600430488835,25,mature,1,1,1,0,1,1,3,0,115635.1405974758,34326.97973540365,0.1025286484227587,0.0379480364462827,0.1032754977929354,24771.806280035576,25508.097828434416,8,16,31,21411.921205941693,1448,5559,44,high,3990,2348,2348,mobile,43,male,highschool,self-employed,Kisumu,0,low,36.2,11.049126113491422,2515.518910409142,5.166666666666667,4.980191604215216,1.6575766527690436,8.675390227642872,1.0,0.6666666666666666,0.7995154224508233,1.8387481027311074,0.03038674033149171,Thin Margin,Risky,Problematic,Lean,Low ROI,Mature,Large,Large
393,SME_393,34696.43764191094,0.0452429521436944,0.3486510315022302,274.4549837783143,47655.55426409652,74,10,23,services,1,214347.26001145368,0,3,558071.8810605156,0.0153810625542927,20,startup,1,1,1,1,1,0,1,1,142254.07188083592,42537.52018963449,0.0617522820398242,0.0314820407278117,0.2258379634959249,111100.41335971218,8026.879527507242,4,32,41,3377.85427344664,3889,31644,305,high,317,317,317,physical,58,male,highschool,self-employed,Nairobi,0,medium,43.4,10.454421120035814,468.8707789447424,1.7826086956521738,7.7061954400078285,0.7280670255062185,16.084414394934964,1.0,0.8888888888888888,3.43341567560013,4.099961885107267,0.07842633067626639,Thin Margin,Risky,Occasional,Lean,Low ROI,Mature,Small,Large
394,SME_394,157813.0611209277,0.1044983245915171,0.2200911752674644,0.0,2706.720420116037,76,16,3,retail,0,0.0,0,4,263578.5667888401,0.026565066601118,22,mature,0,1,1,1,1,1,1,1,163746.39468900982,12448.657278417266,0.0617225965042365,0.0321778796059363,0.1171850035437291,29034.738299499404,20767.013110997923,13,35,24,42295.08655261821,4206,95473,87,low,321,321,188,physical,57,male,master,employed,Kisumu,1,low,50.8,11.96917279065431,2076.487646327996,8.0,2.106169415900194,58.30416024798094,1.6701948806814366,0.5856697819314641,0.7291666666666666,0.3155743324206584,1.0375972275421206,0.020684736091298145,Thin Margin,Manageable,Problematic,Lean,High ROI,Growth,Small,Medium
395,SME_395,96203.70989881428,0.1441593421146747,0.4259495796646783,0.0,29842.843039224543,41,33,5,beauty,1,364544.0530772651,0,4,531112.1721128179,0.254537558677868,9,growth,0,1,1,1,0,1,4,0,245696.4398824262,36793.4658619681,0.072258163794741,0.023608195159463,0.0645472641081262,13141.95289417922,8613.100530558662,6,42,2,48918.342411440535,3662,63464,130,high,4290,3511,1646,mobile,51,male,master,employed,Mombasa,1,medium,51.5,11.474233594902458,2346.4319487515677,0.4,2.954713675967301,3.223677776690612,5.520703647202735,0.46881230418684133,0.875,0.2261352857142364,2.5539185561642714,0.0354997269251775,Thin Margin,Manageable,Reliable,Lean,Low ROI,Growth,Large,Large
396,SME_396,42081.16561671667,0.0485248346211028,0.0963723690237097,0.0,21392.028531352647,71,18,1,beauty,1,307833.64834928006,0,5,43122.81958593775,0.1396181841779215,3,growth,0,1,1,1,1,1,2,1,59151.33813132584,16576.3461559603,0.0547366209597964,0.0213250746282602,0.081145300807252,69828.92797425087,9932.854612368285,8,24,12,10486.62636341652,322,1320,22,medium,2960,1585,1585,online,51,female,master,self-employed,Other,0,low,51.8,10.647379310362938,592.6924734748827,12.0,1.986042194192222,1.967142365907074,1.0247534485786032,1.0,0.75,1.8954271208432003,1.405648756740428,0.06832298136645963,Thin Margin,Manageable,Problematic,Lean,Low ROI,Startup,Large,Small
397,SME_397,32908.72270855021,0.085469813081228,0.1648992926231279,3551.9259669548887,16531.6477429771,64,38,11,transport,1,255658.0114081419,0,4,443108.86747842765,0.1607093382293843,5,startup,1,1,1,1,1,1,3,0,496299.0434488112,12600.598864181624,0.0879778594560408,0.0459718789520657,0.1493766857371562,160642.48370180023,1083.286378299396,11,27,6,31097.780099190066,867,32897,394,low,1843,1670,1670,physical,31,male,highschool,employed,Nairobi,0,low,52.6,10.401523416151363,514.198792321097,0.5454545454545454,1.92932787236135,1.990649886822706,13.464784744237457,1.0,0.7105263157894737,4.9143739643860656,15.081078893404296,0.4544405997693195,Thin Margin,Manageable,Occasional,Lean,Low ROI,Mature,Medium,Medium
398,SME_398,108973.72501055662,0.0797229839542951,0.1553699892865133,433.3793748823685,4515.928014953652,61,17,21,manufacturing,1,315770.26059728727,1,4,581170.3667261167,0.2072841604635666,31,mature,1,1,1,1,1,1,2,1,320067.9287937256,30829.204810245225,0.1101819645264314,0.0316861439348899,0.1961718788152976,35434.3930012954,46555.8962190148,4,12,48,26828.48667137064,870,22021,293,high,78,78,78,mobile,29,male,phd,employed,Mombasa,0,high,51.1,11.598871253685713,1786.4545083697806,2.2857142857142856,1.9488732305301864,24.130970345344412,5.333123802731502,1.0,0.75,0.7523858545935503,2.9371110216037826,0.3367816091954023,Thin Margin,Manageable,Problematic,Lean,High ROI,Mature,Small,Large
399,SME_399,47566.66496227137,0.164508713057926,0.4620084088708965,11160.086027199512,28132.705983565455,12,12,20,tech,1,112059.93717147448,0,7,198355.7089270271,0.0241783996795457,11,startup,1,1,1,1,1,1,1,1,486823.7480948333,32123.350121050204,0.0780017239926805,0.0233032159527042,0.1900261878450122,74788.6017131486,37517.73561323893,6,31,24,44824.75750462512,216,73955,439,medium,3471,207,207,mobile,31,male,phd,self-employed,Nairobi,0,medium,56.7,10.76990850187031,3963.8887468559474,1.2,2.808413003074289,1.690795936589208,4.170057099532995,1.0,0.8378378378378378,2.361030301692708,10.234557089107868,2.0324074074074074,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Large,Medium
400,SME_400,100231.90352506166,0.1548541035925375,0.4414182771210113,346.98837019859263,23952.03628373068,81,4,1,services,0,0.0,0,5,271427.3361239723,0.1592294563769777,27,mature,1,1,1,1,1,1,1,1,413353.9692546263,27077.801335304102,0.0953821647179365,0.026007640709556,0.2140127330765613,89968.91670635196,5913.526264443452,4,47,12,35205.08814670283,512,4282,418,medium,1569,832,832,online,32,female,none,employed,Nairobi,1,low,47.6,11.515251792222113,1237.4309077168107,12.0,2.8505429748410194,4.1846923717773326,2.707993429019389,1.0,0.9215686274509803,0.9566060266112902,4.123976046721218,0.81640625,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Startup,Medium,Medium
401,SME_401,33376.90519671551,0.0994783712663922,0.3730957855567492,4891.091096540426,5227.722907551213,69,49,7,manufacturing,1,474599.7744599498,0,1,235140.399419307,0.1889380921451185,14,growth,1,1,1,1,0,1,3,0,110439.498412733,9006.83622951309,0.1187037615686292,0.0230872801969746,0.0870608653759856,175814.1777610393,46085.21538763868,19,18,27,37483.09355581369,1963,5312,448,high,956,956,956,physical,34,female,master,self-employed,Other,0,medium,40.4,10.415649439006772,483.72326372051464,3.857142857142857,3.750521654175856,6.384597230374252,7.0450030652466324,1.0,0.4864864864864865,6.648291441068485,3.3088597568237366,0.228222109016811,Thin Margin,Risky,Problematic,Lean,Moderate ROI,Mature,Medium,Medium
402,SME_402,40507.92511438798,0.1623774610497578,0.4607894797817695,879.1750248968215,30624.47535485417,14,22,15,beauty,1,446640.5406421744,0,3,89146.7961601157,0.3764535124078162,9,mature,1,1,0,0,1,1,2,1,144080.624798125,16013.706080113534,0.0635614038611691,0.034342741011908,0.2157865775887549,97890.85533970708,43647.55852612831,16,30,11,47595.210274098245,1647,72990,261,low,1430,578,578,mobile,49,male,phd,self-employed,Kisumu,0,medium,54.2,10.60927760201079,2893.4232224562843,0.7333333333333333,2.8377674881895607,1.3227304188891915,2.2007248188688813,1.0,0.6521739130434783,3.494091920683503,3.5568502803158664,0.15846994535519127,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Medium,Small
403,SME_403,49904.61789919145,0.1117323940788914,0.1681075826382017,1722.417964991054,36897.65601264693,34,23,17,retail,1,167503.5152004384,0,3,360900.1747172882,0.1079708349335864,9,startup,1,1,1,1,1,1,4,1,65502.17542404028,15595.289964161528,0.0750646057436617,0.044105141019189,0.1748974837382561,104831.30547696292,45584.61087112715,10,14,7,33173.82956983462,610,53082,325,medium,723,723,723,online,32,male,master,self-employed,Nairobi,1,low,57.6,10.817888858552733,1467.7828793879837,0.4117647058823529,1.50455545165805,1.3525145847228424,7.23179917831082,1.0,0.5833333333333334,3.0140680898896752,1.3125473790092188,0.5327868852459017,Thin Margin,Manageable,Reliable,Lean,Low ROI,Mature,Medium,Medium
404,SME_404,50787.300086119496,0.1309841422771762,0.352289267979147,6351.244913601156,38363.915052682416,48,28,8,beauty,0,0.0,0,4,979386.4511229008,0.2788879581124212,6,startup,1,1,1,1,0,1,2,0,425205.7148571285,19116.592700609464,0.0517492859718838,0.0318045981178027,0.1340090574542382,54651.82740335613,5768.38318302626,4,43,49,22677.87943514396,1678,17772,167,low,4647,3544,2729,mobile,20,male,highschool,self-employed,Nairobi,1,low,40.9,10.835421293775036,1058.0687517941562,6.125,2.6895566276539484,1.3238299588656928,19.28408183664352,0.7700338600451467,0.9148936170212766,1.1896716400345848,8.37228429422536,0.09952324195470799,Thin Margin,Manageable,Problematic,Lean,Low ROI,Mature,Large,Large
405,SME_405,42329.80680885998,0.2671416463208976,0.2812238357425253,6517.030449169442,45268.65941312137,61,47,2,retail,0,0.0,0,5,366802.7983343379,0.1998205402316416,33,growth,1,1,1,0,1,1,2,1,317055.9263426551,33262.943149886385,0.0662325793922483,0.0385968751933692,0.1126646707525725,135365.88013735425,4914.7617929409935,3,22,24,2595.303543473632,4837,11364,473,high,1304,869,869,mobile,37,female,bachelor,employed,Kisumu,1,low,23.9,10.653270393311123,693.9312591616391,12.0,1.0527143169759154,0.9350797518114807,8.665354887883943,1.0,0.88,3.3139920189981433,7.490134027171903,0.09778788505271863,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Startup,Medium,Medium
406,SME_406,67601.36134527209,0.2438322736253243,0.4270323155827371,22146.917706642467,20473.53709443886,81,46,13,retail,0,0.0,0,4,471325.8894002361,0.0864409920278376,12,growth,1,0,1,1,1,1,3,1,146779.27260781365,24709.427130028304,0.1045593645945843,0.0402633768762304,0.1038157014669829,10004.167112049652,4319.027922201649,0,39,24,45318.20987027601,899,72749,254,high,1042,1042,800,mobile,58,male,master,employed,Eldoret,1,low,55.4,11.121398192564056,834.5847079663221,1.8461538461538463,1.7513363150561447,3.3018897044240765,6.97213606384274,0.7677543186180422,1.0,0.21187731650988473,2.1712472898014963,0.2825361512791991,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Medium,Medium
407,SME_407,36277.70739319841,0.0590293134150681,0.2827163651171703,2634.9499078543777,47653.63843110685,35,7,12,beauty,1,278478.0774015581,0,5,660025.5059372477,0.1367058803251109,25,growth,1,1,1,0,1,1,4,1,486538.1598574436,48577.33047294412,0.0959613158011736,0.0413622390656327,0.1766783522178528,193065.7805962656,48379.19059606893,0,26,29,29486.36812750064,2987,43579,34,high,4266,2245,1579,physical,31,female,none,self-employed,Other,0,low,43.2,10.498986274961458,1036.5059255199546,2.4166666666666665,4.789423233321951,0.7612788569260103,18.193693961515155,0.7033407572383074,1.0,6.655463879660771,13.411491376344886,0.011382658185470372,Thin Margin,Risky,Problematic,Lean,Low ROI,Mature,Large,Large
408,SME_408,47062.23524360325,0.2080812692515422,0.2422585667384878,4720.52968860391,43271.47025413431,65,25,5,manufacturing,0,0.0,0,7,655527.796145725,0.2866264361627723,28,growth,1,1,0,1,1,1,2,1,381532.5387080593,5712.982010824326,0.1048665813833951,0.0381659256049336,0.1534603682096085,102133.4552459635,33363.02995213493,13,0,31,34115.81899114012,2633,34349,396,low,2274,1818,724,physical,28,female,bachelor,self-employed,Other,1,low,54.8,10.759247407126262,724.0343883631269,6.2,1.164249754962951,1.0876042567355741,13.92895583375048,0.39823982398239827,0.0,2.8790915794105905,8.10697870029277,0.15039878465628562,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Growth,Large,Large
